# math-deepening scored slice (corpus=enwiki) — gen_math_fields_pairs.py, 3 Haiku subagents ~56k tok.
# strata: pos_{analysis,algebra,geomtop,foundations,discrete}, cross_AA/GA/AF/GTd, cross_MP, cross_MS + neg.
# cols: a<TAB>b<TAB>stratum<TAB>walk_len<TAB>mu
Topological_algebra	Raster_graphics_editors	neg	-1	0.0
Pseudo-polynomial_time_algorithms	Schools_of_mathematics	neg	-1	0.0
Combinatorial_game_theory	Canadian_archers	neg	-1	0.0
General_topology	Techniques	neg	-1	0.0
Mathematical_logic	Companies_of_Europe_by_country	neg	-1	0.0
Smooth_functions	Proof_theorists	cross_AF	-1	0.10
Symplectic_topology	Inversive_geometry	pos_geomtop	-1	0.40
Chaotic_maps	139	neg	-1	0.0
Homological_algebra	Bayesian_inference	neg	-1	0.0
Scheduling_algorithms	Methylation	neg	-1	0.0
Places	Mass_media_in_the_United_Kingdom	neg	-1	0.0
Time_reversible_numerical_differential_equations	Proposed_military_aircraft	neg	-1	0.0
Differential_geometry	Calendar_algorithms	cross_AF	-1	0.00
Number_theoretic_algorithms	Pharmacopoeias	neg	-1	0.0
Circle_packing	Engineers_from_Mexico_City	neg	-1	0.0
Asymptotic_geometric_analysis	Free_and_open-source_software_stubs	neg	-1	0.0
Mathematical_logic_organizations	Japanese_martial_arts	neg	-1	0.0
Magic_squares	American_mathematicians	neg	-1	0.0
Theorems_in_topology	Lebanese_people	neg	-1	0.0
Statistical_randomness	Engineers_from_The_Hague	neg	-1	0.0
Malliavin_calculus	1955_in_computing	neg	-1	0.0
Mathematical_optimization_in_business	Graphical_concepts_in_set_theory	cross_AF	-1	0.20
Representation_theory_of_finite_groups	Uttar_Pradesh	neg	-1	0.0
Integer_partitions	Fiber_optics	neg	-1	0.0
Combinatorial_game_theory	Adobe_Flex	neg	-1	0.0
Mathematical_relations	Science_and_technology_magazines	neg	-1	0.0
Arithmetic_geometry	Serial_computers	neg	-1	0.0
Duality_(mathematics)	American_Latter_Day_Saint_leaders	neg	-1	0.0
Additive_combinatorics	Additive_combinatorialists	pos_discrete	1	0.90
Stratifications	Formal_languages	cross_GTd	-1	0.10
Randomness	Israeli_mathematicians	neg	-1	0.0
Families_of_sets	Simplicial_sets	pos_discrete	1	0.60
American_mathematical_analysts	Sieve_theory	cross_AA	-1	0.20
Algebraic_logic	Ockham_algebras	pos_algebra	1	0.80
Geometry	Chemistry_books	neg	-1	0.0
Theorems_in_differential_topology	Explosives_engineers	neg	-1	0.0
Integer_sequences	Social_groups_of_Gujarat	neg	-1	0.0
Mathematical_logic_hierarchies	Hash-based_data_structures	neg	-1	0.0
Theorems_in_abstract_algebra	Theorems_in_ring_theory	pos_algebra	1	0.90
Probability_distributions_with_non-finite_variance	Petroleum_organizations	neg	-1	0.0
Extremal_combinatorics	Extremal_graph_theory	pos_discrete	1	0.80
Geometric_measuring_instruments	Continuum_mechanics	cross_MP	-1	0.30
Vector_calculus	Factorization	cross_AA	-1	0.20
Deontic_logic	Algebraic_homogeneous_spaces	neg	-1	0.0
Series_expansions	Categorical_logic	cross_AF	-1	0.10
Foundations_of_geometry	1897_establishments_in_North_America	neg	-1	0.0
Sequences_and_series	Mathematical_induction	cross_AF	-1	0.60
Mathematical_analysts	Chief_justices_of_Sri_Lanka	neg	-1	0.0
Geometric_centers	Volunteer_computing	neg	-1	0.0
Mathematical_optimization	Calendar_algorithms	cross_AF	-1	0.00
Constructivism_(philosophy_of_mathematics)	Fusion_reactors	neg	-1	0.0
Set_theory	Mexican_physicists	neg	-1	0.0
Theory_of_continuous_functions	Bioinformatics_and_computational_biology_journals	neg	-1	0.0
Sequences_and_series	Canadian_sportspeople	neg	-1	0.0
Morse_theory	Indian_television_series_endings	neg	-1	0.0
Sequences_and_series	Internet_humor	neg	-1	0.0
Relational_algebra	Mesoscopic_physics	cross_MP	-1	0.10
Number_theorists	German_number_theorists	pos_algebra	1	0.80
Geodesic_(mathematics)	Establishments_in_Korea	neg	-1	0.0
Optimization_algorithms_and_methods	2010s_American_television_series	neg	-1	0.0
Algebraic_graph_theory	Topos_theory	neg	-1	0.0
Numerical_analysis	Sigmoid_functions	pos_analysis	-1	0.50
Probability_distributions	Alchemical_processes	neg	-1	0.0
Undecidable_problems	Magnetic_confinement_fusion	neg	-1	0.0
Compound_probability_distributions	Architecture_awards	neg	-1	0.0
Geometric_measurement	Size	pos_geomtop	1	0.60
Geometric_group_theory	Nuclear_test_sites	neg	-1	0.0
Borders	Energy_properties	neg	-1	0.0
Fixed_points_(mathematics)	Limit_sets	pos_geomtop	1	0.70
Theorems_in_real_analysis	Nonlinear_algebra	neg	-1	0.0
Multiplicative_functions	Vehicular_automation	neg	-1	0.0
Functional_equations	Websites_by_continent	neg	-1	0.0
Sumsets	Lossy_compression_algorithms	neg	-1	0.0
Geometry_problems	Unmanned_aerial_vehicles	neg	-1	0.0
Arithmetic_geometers	Network_protocols	neg	-1	0.0
Complex_analysis	Desulfurization	neg	-1	0.0
Geometric_transversal_theory	Politics_of_Germany	neg	-1	0.0
Squares_in_number_theory	Engineering_software_for_Linux	neg	-1	0.0
Stacks_(mathematics)	FX:-type_asteroids_(Tholen)	neg	-1	0.0
Theorems_in_linear_algebra	Control_devices	neg	-1	0.0
Geometric_topology	Network_science	neg	-1	0.0
Configurations_(geometry)	Plasma_instabilities	neg	-1	0.0
Orientation_(geometry)	Proposed_military_aircraft	neg	-1	0.0
Substructural_logic	Ground_freezing	neg	-1	0.0
Theorems_in_algebraic_topology	Nepalese_nuclear_physicists	neg	-1	0.0
Fixed_points_(mathematics)	Fixed-point_theorems	pos_analysis	1	1.00
Orthogonal_polynomials	Diversity_in_computing	cross_MS	-1	0.00
Systems_of_formal_logic	CXF-type_asteroids_(Tholen)	neg	-1	0.0
Sets_of_real_numbers	Theorems_in_mathematical_analysis	pos_analysis	-1	0.70
Algorithms	Pseudo-polynomial_time_algorithms	pos_foundations	1	0.80
Probability_interpretations	Probability_fallacies	pos_discrete	1	0.70
Philosophers_of_probability	Catalonia	neg	-1	0.0
Fields_of_geometry	Rockets_and_missiles	neg	-1	0.0
Parsing	Robots_of_Singapore	neg	-1	0.0
Theorems_in_complex_analysis	Geometrical_optics	neg	-1	0.0
Random_number_generation	Cultural_anthropology	neg	-1	0.0
Systems_of_formal_logic	Linear_logic	pos_foundations	2	0.80
Morphisms_of_schemes	1885	neg	-1	0.0
Topological_spaces	Theorems_about_stochastic_processes	neg	-1	0.0
Mathematical_analysts	Meteorology_competitions	neg	-1	0.0
Permutations	Mining_engineering_companies	neg	-1	0.0
Fair_division_protocols	Stereochemists	neg	-1	0.0
Prospect_theory	Dutch_physicists	neg	-1	0.0
Parabolic_partial_differential_equations	2000s_in_Swiss_sport	neg	-1	0.0
Binary_operations	Brazilian_footballers	neg	-1	0.0
Topological_groups	BCF-type_asteroids_(Tholen)	neg	-1	0.0
Orthogonal_polynomials	Real_transcendental_numbers	pos_analysis	-1	0.40
Z_notation	Coding_theory	cross_MS	-1	0.40
Extensions_and_generalizations_of_graphs	21st-century_establishments_in_South_Korea	neg	-1	0.0
French_probability_theorists	Hardy_spaces	neg	-1	0.0
Perfect_numbers	MacRobert_Award_winners	neg	-1	0.0
Theorems_about_polynomials	Engineering_societies_based_in_New_Zealand	neg	-1	0.0
Combinatorial_design	Arab_physicists	neg	-1	0.0
Numbers	Linear_programming	neg	-1	0.0
Binary_operations	Ancient_Greek_geometers	neg	-1	0.0
Group_automorphisms	Net_neutrality	neg	-1	0.0
Probability_interpretations	Facebook_criticisms_and_controversies	neg	-1	0.0
Representation_theory_of_Lie_groups	Moment_(physics)	neg	-1	0.0
Continuous_distributions	SCSI	neg	-1	0.0
Matroid_theory	Political_parties_in_Europe	neg	-1	0.0
Lemmas_in_set_theory	Clock_signal	neg	-1	0.0
Probability_theory	1980s_establishments_in_South_America	neg	-1	0.0
Quadratic_forms	Robotic_snakes	neg	-1	0.0
Trees_(set_theory)	People_associated_with_the_International_Union_of_Pure_and_Applied_Physics	cross_MP	-1	0.00
Ordinary_differential_equations	1980s_British_television_series_by_genre	neg	-1	0.0
Constructivism_(philosophy_of_mathematics)	Norwegian_mathematicians	neg	-1	0.0
Ordinary_differential_equations	Classification_algorithms	neg	-1	0.0
Set_theory	Oleoresin	neg	-1	0.0
Combinatorics_on_words	Programming_language_theory	cross_MS	-1	0.40
Triangle_geometry	Legal_reasoning	cross_GTd	-1	0.00
Graph_minor_theory	European_musicians	neg	-1	0.0
Unitary_operators	3D_scanners	neg	-1	0.0
Ockham_algebras	Data_modeling_languages	cross_MS	-1	0.20
Differential_geometry	Crystallographers	neg	-1	0.0
Free_algebraic_structures	Post-Hartree–Fock_methods	neg	-1	0.0
Computer_arithmetic	3D_printing_processes	neg	-1	0.0
Theorems_in_group_theory	Surveying_organizations	neg	-1	0.0
Combinatorics_on_words	Binary_sequences	pos_discrete	1	0.70
Scheduling_algorithms	American_Mathematical_Society	neg	-1	0.0
Geometry_in_biology	Modernity	neg	-1	0.0
Special_hypergeometric_functions	Professorships_in_metallurgy_and_materials_science	neg	-1	0.0
Geometric_inequalities	Nuclear_magnetic_resonance_experiments	neg	-1	0.0
Lemmas_in_category_theory	Computer_science_in_France	neg	-1	0.0
Asymptotic_theory_(statistics)	Command-line_graphics_software	neg	-1	0.0
Analytic_number_theory	Rotational_symmetry	cross_MP	-1	0.30
Ockham_algebras	Theorems_in_combinatorics	neg	-1	0.0
Algebraic_topology	Characteristic_classes	pos_geomtop	1	0.90
Geometry	Isotopes_of_polonium	neg	-1	0.0
Probability_bounds_analysis	Extragalactic_astronomy	neg	-1	0.0
Combinatorial_group_theory	Radioactivity_quantities	neg	-1	0.0
Orientation_(geometry)	Criminals	neg	-1	0.0
Uniform_spaces	Topological_groups	pos_geomtop	1	0.70
Theorems_in_geometry	Theorems_in_convex_geometry	pos_geomtop	1	0.90
Binary_sequences	Textile_design	neg	-1	0.0
Computational_number_theory	Nuclear_reprocessing	neg	-1	0.0
Random_graphs	DuPage_County,_Illinois	neg	-1	0.0
Recursion	Establishments_in_South_Dakota_by_year	neg	-1	0.0
Quotients	Periodic_table	neg	-1	0.0
Infinite_group_theory	1992_establishments_in_Asia	neg	-1	0.0
Differential_geometry	Chemist_stubs	neg	-1	0.0
History_of_geometry	Works_about_particle_physics	neg	-1	0.0
Magic_squares	Deaths_by_millennium	neg	-1	0.0
Predicate_logic	High-availability_cluster_computing	neg	-1	0.0
Trees_(graph_theory)	Positions_(team_sports)	neg	-1	0.0
Module_theory	Hypotheses_in_chemistry	neg	-1	0.0
Proof_theorists	Americium	neg	-1	0.0
Hypergeometric_functions	Computer_magazines_published_in_Sweden	neg	-1	0.0
History_of_geometry	Domain_theory	neg	-1	0.0
Magic_figures	1873_establishments_in_Nebraska	neg	-1	0.0
Time_reversible_numerical_differential_equations	Swedish_awards	neg	-1	0.0
General_topology	Limits_(category_theory)	cross_GA	-1	0.50
Limits_(mathematics)	Sets_of_real_numbers	cross_AF	-1	0.60
German_mathematical_analysts	Statistical_software	cross_MS	-1	0.20
Legal_reasoning	1975_works	neg	-1	0.0
Fictional_characters_who_can_manipulate_probability	Physics-related_lists	cross_MP	-1	0.00
Topological_methods_of_algebraic_geometry	Algal_food_ingredients	neg	-1	0.0
Arithmetic_dynamics	Comparisons	neg	-1	0.0
Polynomials	Orthogonal_polynomials	pos_algebra	1	0.90
Mathematical_optimization	1920s_by_continent	neg	-1	0.0
Arithmetic_functions	Holography_industry	neg	-1	0.0
Harmonic_analysis	Theorems_in_propositional_logic	cross_AF	-1	0.10
Discrete_geometry	Leisure	neg	-1	0.0
Objects_(category_theory)	Solar_Decathlon	neg	-1	0.0
Central_limit_theorem	Neutron_scattering	neg	-1	0.0
Infinitely_divisible_probability_distributions	Stable_distributions	pos_discrete	1	0.80
Topological_groups	Fiction_about_radiation_health_effects	neg	-1	0.0
Differential_equations	Stable_distributions	neg	-1	0.0
Pseudorandom_number_generators	Nuclear_weapons_testing	neg	-1	0.0
Theorems_about_curves	Summer_solstice	neg	-1	0.0
Boolean_algebra	Logical_connectives	pos_foundations	1	0.70
Mathematical_analysis	Dmitri_Mendeleev	neg	-1	0.0
Mathematical_analysts	19th_century_in_Europe	neg	-1	0.0
Approximations	Buildings_and_structures_in_Germany	neg	-1	0.0
History_of_calculus	Engineers_of_the_medieval_Islamic_world	neg	-1	0.0
Squaring_the_circle	Pasteurized_foods	neg	-1	0.0
Mathematical_relations	Rise_of_the_Robots	neg	-1	0.0
Fermat's_Last_Theorem	Algal_food_ingredients	neg	-1	0.0
Geometry_of_divisors	Computer_science_educators	cross_MS	-1	0.00
Homeomorphisms	Total_Drama	neg	-1	0.0
Integer_sequences	Pseudoprimes	pos_discrete	1	0.60
Polynomials	Numerical_linear_algebra	pos_algebra	-1	0.50
Symplectic_geometry	Cross_symbols	neg	-1	0.0
Cryptographic_algorithms	2nd-millennium_establishments_in_North_America	neg	-1	0.0
Geometric_measuring_instruments	Internet_in_Norway	neg	-1	0.0
Asymptotic_theory_(statistics)	Politicians	neg	-1	0.0
Integral_representations	Embedded_microprocessors	cross_MS	-1	0.00
Harmonic_functions	Years_of_the_1st_century	neg	-1	0.0
Axioms_of_set_theory	Internet_in_Slovenia	neg	-1	0.0
Representation_theory	Longitudinal_studies	neg	-1	0.0
Graph_coloring	Computer_network_security	cross_MS	-1	0.20
Geometry_in_computer_vision	Operations_on_numbers	neg	-1	0.0
French_number_theorists	Mental_calculation	pos_algebra	-1	0.10
Medieval_geometers	Institute_of_Electrical_and_Electronics_Engineers	neg	-1	0.0
Inversive_geometry	2000s_building_bombings	neg	-1	0.0
Arithmetic_problems_of_plane_geometry	Amber	neg	-1	0.0
Theorems_in_ring_theory	Alabama	neg	-1	0.0
Topological_groups	Fractal_curves	pos_geomtop	-1	0.30
Complex_geometry	Boroughs_of_the_United_States	neg	-1	0.0
Generating_functions	Bay_of_Plenty_Region	neg	-1	0.0
Decision_theory	Sony_image_processors	neg	-1	0.0
Geometers	Ancient_Greek_geometers	pos_geomtop	1	0.80
Complex_geometry	Integral_calculus	pos_analysis	-1	0.40
Group_theory	Clipping_(computer_graphics)	neg	-1	0.0
Asymptotic_theory_(statistics)	Mathematical_optimization_software	pos_analysis	-1	0.50
Topology_of_homogeneous_spaces	2010s_television_series_by_genre	neg	-1	0.0
Dimension	Scheme_theory	neg	-1	0.0
Theorems_in_number_theory	Conditional_probability	neg	-1	0.0
Fictional_characters_who_can_manipulate_probability	Programming_languages	cross_MS	-1	0.00
Probability_distributions_with_non-finite_variance	Swiss_astrophysicists	neg	-1	0.0
Algebraic_topology	CP/M_software	neg	-1	0.0
Theorems_in_plane_geometry	Robot_animation	neg	-1	0.0
Arithmetic_geometers	1968	neg	-1	0.0
Approximations	Works_about_the_Chernobyl_disaster	neg	-1	0.0
Extremal_combinatorics	Chemists_by_nationality_and_century	neg	-1	0.0
Polytopes	Inter-process_communication	neg	-1	0.0
Algebraic_graph_theory	Stepped_gables	neg	-1	0.0
Algebraic_structures	BCF-type_asteroids_(Tholen)	neg	-1	0.0
Computational_topology	Digital_topology	pos_geomtop	1	0.80
Geometry	Politics_of_Europe	neg	-1	0.0
Large_cardinals	19th-century_establishments_in_Nebraska	neg	-1	0.0
Mathematical_logic_organizations	Applied_mathematics	neg	-1	0.0
Asymptotic_analysis	Hypercomplex_numbers	cross_AA	-1	0.40
Compactification_(mathematics)	Podcasting	neg	-1	0.0
Theorems_in_mathematical_analysis	Algorithms	cross_AF	-1	0.30
Quantifier_(logic)	Endoscopy	neg	-1	0.0
Trees_(set_theory)	Engineering_companies_of_North_Macedonia	neg	-1	0.0
Maps_of_manifolds	Awards_of_the_American_Physical_Society	neg	-1	0.0
Generating_functions	Children's_books	neg	-1	0.0
Norms_(mathematics)	Australian_mathematicians	neg	-1	0.0
Theorems_in_topology	Hyperbolic_comets	neg	-1	0.0
Magic_squares	Cubic_minerals	neg	-1	0.0
Linear_logic	Jerusalem	neg	-1	0.0
Classes_of_prime_numbers	Canadian_string_theorists	neg	-1	0.0
Graphs	1975_in_computing	neg	-1	0.0
Low-dimensional_topology	Xerox	neg	-1	0.0
Complex_analysis	Economy_of_Bangladesh	neg	-1	0.0
Representation_theory_of_groups	Geography_by_planet	neg	-1	0.0
Logical_positivism	Transport_in_Asia	neg	-1	0.0
Theorems_in_projective_geometry	Disestablishments_by_country_and_decade	neg	-1	0.0
Boolean_algebra	People_from_Khyber_Pakhtunkhwa	neg	-1	0.0
Linear_algebra	Stereo_cameras	neg	-1	0.0
Probability_theory_paradoxes	Photochemical_reactions	neg	-1	0.0
Theorems_in_representation_theory	Establishments_in_the_Thirteen_Colonies_by_decade	neg	-1	0.0
Number_theorists	Robot_sports	neg	-1	0.0
Relational_algebra	Robotics_companies_of_Germany	neg	-1	0.0
Geometry_of_divisors	Computational_group_theory	cross_MS	-1	0.50
Differential_geometry	Proof_theorists	cross_AF	-1	0.10
Algebras	Children's_television_networks	neg	-1	0.0
Geometric_shapes	1910s_establishments_in_North_America	neg	-1	0.0
Rational_functions	Radioactive_minerals	neg	-1	0.0
Boundary_value_problems	Motherboard	neg	-1	0.0
Optimization_in_vector_spaces	Iridium	neg	-1	0.0
Free_algebraic_structures	Information_technology_in_Germany	neg	-1	0.0
Probability_interpretations	Cyber_ranges	neg	-1	0.0
4-manifolds	Nuclear_technology_in_Japan	neg	-1	0.0
Squares_in_number_theory	Economy_of_the_United_States	neg	-1	0.0
Lemmas_in_linear_algebra	Political_organizations_based_in_Europe	neg	-1	0.0
Fields_of_abstract_algebra	Bulgarian_chemists	neg	-1	0.0
Approximation_theorists	Superconductivity	neg	-1	0.0
Unsolved_problems_in_number_theory	Detection_theory	neg	-1	0.0
Geometric_topology	Braid_groups	pos_geomtop	1	0.80
Multiplicative_functions	Alchemists_by_period	neg	-1	0.0
Computer_arithmetic_algorithms	Medieval_Polish_mathematicians	neg	-1	0.0
Diophantine_geometry	Layout_(computing)	neg	-1	0.0
Fields_of_mathematical_analysis	Russian_people_by_occupation	neg	-1	0.0
Transforms	Open-source_firmware	neg	-1	0.0
Hypergeometric_functions	Applicative_computing_systems	neg	-1	0.0
Lemmas_in_category_theory	David_Crighton_medalists	neg	-1	0.0
Compactness_(mathematics)	Compactification_(mathematics)	pos_geomtop	1	1.00
Polynomial_functions	Arithmetic_geometry	cross_AA	-1	0.60
Families_of_sets	Disasters_in_buildings_and_structures	neg	-1	0.0
Combinatorial_game_theorists	Cairo_Governorate	neg	-1	0.0
Complex_numbers	Real_transcendental_numbers	pos_analysis	2	0.50
Integral_representations	Artificial_intelligence_associations	neg	-1	0.0
Predicate_logic	Vaio	neg	-1	0.0
Characteristic_classes	American_mathematical_physicists	neg	-1	0.0
Measure_theorists	Songs_by_theme	neg	-1	0.0
Hierarchy_of_functions	Physics_in_society	neg	-1	0.0
Binary_operations	Engineering_equipment	neg	-1	0.0
Permutations	Permutation_groups	pos_discrete	1	0.90
Geodesic_(mathematics)	French_television_series_by_genre	neg	-1	0.0
Theorems_in_ring_theory	Schools_in_the_United_States	neg	-1	0.0
Theorems_in_convex_geometry	Mechanical_power_transmission	neg	-1	0.0
Vector_calculus	Quantum_magnetism	cross_MP	-1	0.30
Mathematical_optimization_software	Thai_computer_scientists	neg	-1	0.0
Marginal_concepts	Type_systems	cross_AF	-1	0.20
Differential_equations	Graph_connectivity	cross_MS	-1	0.20
Unsolved_problems_in_geometry	Algebraists	neg	-1	0.0
Module_theory	Engineers_from_Montevideo	neg	-1	0.0
Geometry_of_divisors	History_of_Microsoft	neg	-1	0.0
Theorems_in_geometry	Structural_engineering_awards	neg	-1	0.0
Triangle_geometry	Intersection_theory	pos_geomtop	-1	0.50
Differential_geometers	Diophantine_geometry	cross_GA	-1	0.60
Algebraic_geometers	16th_century_in_North_America	neg	-1	0.0
Quadratic_residue	Mathematical_economics	neg	-1	0.0
Location-scale_family_probability_distributions	Software_type_stubs	neg	-1	0.0
Combinatorial_algorithms	Digit-by-digit_algorithms	pos_foundations	-1	0.60
Algebraic_homogeneous_spaces	Fake_news	neg	-1	0.0
Symplectic_topology	Sportspeople_from_Pennsylvania	neg	-1	0.0
Combinatorics_on_words	Exotic_probabilities	pos_discrete	-1	0.20
Differential_topology	Differential_forms	pos_analysis	1	0.90
Orthogonal_polynomials	Categorical_logic	cross_AA	-1	0.20
Metric_linear_spaces	21st-century_establishments_in_Canada	neg	-1	0.0
Families_of_sets	People_by_ethnicity	neg	-1	0.0
Base-dependent_integer_sequences	Science_software_that_uses_GTK	neg	-1	0.0
Matrix_normal_forms	Stanford_University_Department_of_Applied_Physics_faculty	neg	-1	0.0
Combinatorial_game_theory	Software_programmed_in_Go	neg	-1	0.0
Solved_games	MPLS_networking	neg	-1	0.0
Recurrence_relations	Geography_of_Indonesia	neg	-1	0.0
Complex_geometry	Computer_science_educators	cross_MS	-1	0.00
Duality_(mathematics)	Adjoint_functors	pos_geomtop	1	0.80
Theorems_in_number_theory	2020s_television_series_by_genre	neg	-1	0.0
Galois_theory	Lp_spaces	neg	-1	0.0
Complex_analysis	Orthogonal_polynomials	cross_AA	-1	0.60
Mathematical_relations	Binary_relations	pos_analysis	1	0.90
Random_graphs	8th_century	neg	-1	0.0
Probability_theorists	Transformers_(franchise)	neg	-1	0.0
Probability_distributions_with_non-finite_variance	Bayesian_statistics	pos_discrete	-1	0.50
Differential_topology	Meta_Platforms-related_lists	neg	-1	0.0
Inversive_geometry	Robotics_events	neg	-1	0.0
Algebraic_numbers	Oenology	neg	-1	0.0
Axiom_of_choice	Field_theory	neg	-1	0.0
Scheduling_algorithms	Drug_discovery	neg	-1	0.0
Finite_differences	Personal_information_managers	neg	-1	0.0
Palindromes	Series_expansions	cross_GA	-1	0.10
Optimization_algorithms_and_methods	Information	neg	-1	0.0
Mathematical_logic_hierarchies	Hierarchy_of_functions	pos_foundations	1	0.70
Topological_groups	Topological_vector_spaces	pos_geomtop	1	0.80
Theorems_in_plane_geometry	Death	neg	-1	0.0
British_number_theorists	BibTeX	neg	-1	0.0
Graphs	Graph_coloring	pos_discrete	2	0.80
Unsolved_problems_in_number_theory	Metal_stubs	neg	-1	0.0
Boolean_algebra	Historians_of_nuclear_weapons	neg	-1	0.0
Smooth_functions	Chemists_of_the_University_of_Stirling	neg	-1	0.0
Characteristic_classes	Symmetric_functions	neg	-1	0.0
Fréchet_algebras	1982_by_country	neg	-1	0.0
Geometric_series	Grandi's_series	pos_analysis	1	0.80
Fields_of_abstract_algebra	2014_in_Florida	neg	-1	0.0
Category_theory	Morphisms	pos_analysis	1	0.90
Applied_probability	Combinatorial_design	pos_discrete	-1	0.50
Analytic_functions	Regions_of_Africa	neg	-1	0.0
Linear_operators	Music_by_year	neg	-1	0.0
Systems_of_probability_distributions	Probability_distributions_with_non-finite_variance	pos_discrete	-1	0.80
Conformal_mappings	Combinatorial_optimization	cross_GTd	-1	0.20
Systems_of_probability_distributions	American_probability_theorists	pos_discrete	-1	0.70
Complex_distributions	Moroccan_chemists	neg	-1	0.0
Optimization_in_vector_spaces	1989_in_robotics	neg	-1	0.0
Number_theorists	British_number_theorists	pos_algebra	1	0.80
Squaring_the_circle	1990s_in_the_United_States	neg	-1	0.0
